id,name,link
CH6298,観世音菩薩 / 观世音菩萨,https://bgm.tv/character/54683
CH6299,哪吒太子 / 哪吒太子,https://bgm.tv/character/54684
CH6300,李塔天 / 李塔天,https://bgm.tv/character/57202
CH6301,西海竜王敖潤 / 西海龙王敖润,https://bgm.tv/character/57204
CH6302,二郎神 / 二郎神,https://bgm.tv/character/57197
CH6303,鳳凰寺風 / 凤凰寺风,https://bgm.tv/character/9733
CH6304,夜叉王 / 夜叉王,https://bgm.tv/character/8211
CH6305,迦楼羅王 / 迦楼罗王,https://bgm.tv/character/8212
CH6306,龍咲海 / 龙啸海,https://bgm.tv/character/9734
CH6307,獅堂光 / 狮堂光,https://bgm.tv/character/9735
CH6308,小日向七夏 / 小日向七夏,https://bgm.tv/character/6981
CH6309,佐伯耕四郎,https://bgm.tv/character/27649
CH6310,小日向梢絵 / 小日向梢绘,https://bgm.tv/character/6982
CH6311,小田切圭,https://bgm.tv/character/6984
CH6312,環央子,https://bgm.tv/character/6994
CH6313,長谷祐樹 / 长谷祐树,https://bgm.tv/character/23103
CH6314,藤宮香織 / 藤宫香织,https://bgm.tv/character/23104
CH6315,山岸沙希 / 山岸沙希,https://bgm.tv/character/23620
CH6316,桐生将吾 / 桐生将吾,https://bgm.tv/character/23621
CH6317,藤宮志穂 / 藤宫志穗,https://bgm.tv/character/24295
CH6318,井上潤 / 井上润,https://bgm.tv/character/24296
CH6319,九条一 / 九条一,https://bgm.tv/character/24429
CH6320,芹澤舞子 / 芹泽舞子,https://bgm.tv/character/43900
CH6321,凡田夏之介 / 凡田夏之介,https://bgm.tv/character/62438
CH6322,ユキ,https://bgm.tv/character/62439
CH6323,田辺,https://bgm.tv/character/62440
CH6324,迫田 / 迫田,https://bgm.tv/character/62441
CH6325,小里 / 小里,https://bgm.tv/character/62442
CH6326,徳永,https://bgm.tv/character/62443
CH6327,渋谷 / 涩谷,https://bgm.tv/character/62444
CH6328,松本アナ,https://bgm.tv/character/62445
CH6329,高橋七美 / 高桥七美,https://bgm.tv/character/4601
CH6330,矢野元晴 / 矢野元晴,https://bgm.tv/character/11021
CH6331,竹内匡史,https://bgm.tv/character/4602
CH6332,山本有里,https://bgm.tv/character/44359
CH6333,山本奈々 / 山本奈奈,https://bgm.tv/character/47929
CH6334,水口,https://bgm.tv/character/47930
CH6335,竹内文香 / 竹内文香,https://bgm.tv/character/47931
CH6336,タカちゃん,https://bgm.tv/character/47932
CH6337,松永久秀 / 松永久秀,https://bgm.tv/character/53686
CH6338,明智光秀 / 明智光秀,https://bgm.tv/character/49939
CH6339,足利義昭 / 足利义昭,https://bgm.tv/character/49938
CH6340,男 / 男人,https://bgm.tv/character/51052
CH6341,老人 / 老人,https://bgm.tv/character/51051
CH6342,上村幸子 / 上村幸子,https://bgm.tv/character/51047
CH6343,アヴィリオ / 阿维利奥,https://bgm.tv/character/41866
CH6344,ネロ / 尼禄,https://bgm.tv/character/41867
CH6345,ヴァンノ / 万诺,https://bgm.tv/character/41868
CH6346,コルテオ / 科尔泰奥,https://bgm.tv/character/41869
CH6347,ファンゴ / 凡戈,https://bgm.tv/character/41870
CH6348,フラテ / 弗拉特,https://bgm.tv/character/41871
CH6349,ロナルド / 罗纳德,https://bgm.tv/character/41872
CH6350,バルベロ / 巴尔贝罗,https://bgm.tv/character/41873
CH6351,ヴィンセント / 文森特,https://bgm.tv/character/41874
CH6352,メアリー・スー / 玛丽·苏,https://bgm.tv/character/53206
CH6353,ウィリアム・ドレイク / 威廉·道格拉斯·德雷克,https://bgm.tv/character/51291
CH6354,アニタ・キング / 艾妮达·京,https://bgm.tv/character/841
CH6355,マギー・ムイ / 玛姬·梅,https://bgm.tv/character/840
CH6356,ミシェール ・チャン / 蜜雪儿·张,https://bgm.tv/character/839
CH6357,菫川ねねね / 菫川奈奈奈,https://bgm.tv/character/842
CH6358,ジュニア / 朱利亚,https://bgm.tv/character/845
CH6359,キャサリン・グラス,https://bgm.tv/character/3393
CH6360,レオン・三島 / 里昂·三岛,https://bgm.tv/character/3394
CH6361,タケル,https://bgm.tv/character/9428
CH6362,カズマ / 和马,https://bgm.tv/character/11984
CH6363,ビス,https://bgm.tv/character/9431
CH6364,アラン,https://bgm.tv/character/9432
CH6365,タイラ / 泰那,https://bgm.tv/character/11987
CH6366,ジャンク屋のオヤジ / Junk屋的大叔,https://bgm.tv/character/11994
CH6367,ゴッシュ,https://bgm.tv/character/12021
CH6368,夕叢霧香 / 夕丛雾香,https://bgm.tv/character/219
CH6369,ミレイユ・ブーケ / 米雷优·布克,https://bgm.tv/character/220
CH6370,クロエ / 克罗维,https://bgm.tv/character/221
CH6371,アルテナ / 阿尔蒂娜,https://bgm.tv/character/222
CH6372,天野あい / 天野爱,https://bgm.tv/character/587
CH6373,安達桜 / 安达樱,https://bgm.tv/character/21021
CH6374,島村抱月 / 岛村抱月,https://bgm.tv/character/21022
CH6375,日野晶 / 日野晶,https://bgm.tv/character/85910
CH6376,永藤妙子 / 永藤妙子,https://bgm.tv/character/85911
CH6377,知我麻社 / 知我麻社,https://bgm.tv/character/85912
CH6378,結城理 / 结城理,https://bgm.tv/character/546
CH6379,榊貴隆也 / 榊贵隆也,https://bgm.tv/character/75745
CH6380,白戸陣 / 白户阵,https://bgm.tv/character/75747
CH6381,望月綾時 / 望月绫时,https://bgm.tv/character/75749
CH6382,イゴール / 伊格尔,https://bgm.tv/character/21489
CH6383,エリザベス / 伊丽莎白,https://bgm.tv/character/22266
CH6384,グイン,https://bgm.tv/character/5325
CH6385,リンダ,https://bgm.tv/character/5326
CH6386,レムス,https://bgm.tv/character/5327
CH6387,イシュトヴァーン,https://bgm.tv/character/5336
CH6388,アルドロス三世,https://bgm.tv/character/5328
CH6389,ターニア王妃,https://bgm.tv/character/5329
CH6390,リヤ大臣,https://bgm.tv/character/5330
CH6391,ナリス,https://bgm.tv/character/5331
CH6392,ロカンドラス,https://bgm.tv/character/5332
CH6393,小野寺和紗 / 小野寺和纱,https://bgm.tv/character/62523
CH6394,菅原新菜 / 菅原新菜,https://bgm.tv/character/62524
CH6395,曾根崎り香 / 曾根崎莉香,https://bgm.tv/character/62525
CH6396,須藤百々子 / 须藤百百子,https://bgm.tv/character/62526
CH6397,本郷ひと葉 / 本乡一叶,https://bgm.tv/character/62527
CH6398,典元泉 / 典元泉,https://bgm.tv/character/62528
CH6399,天城駿 / 天城骏,https://bgm.tv/character/62529
CH6400,杉本悟 / 杉本悟,https://bgm.tv/character/62531
CH6401,山岸知明 / 山岸知明,https://bgm.tv/character/62533
CH6402,桜井智樹 / 樱井智树,https://bgm.tv/character/10699
CH6403,イカロス / 伊卡洛斯,https://bgm.tv/character/8320
CH6404,ニンフ / 妮姆芙,https://bgm.tv/character/8322
CH6405,アストレア / 阿斯特雷亚,https://bgm.tv/character/10693
CH6406,見月そはら / 见月楚原,https://bgm.tv/character/10694
CH6407,守形英四郎,https://bgm.tv/character/8321
CH6408,五月田根美香子 / 五月田根美香子,https://bgm.tv/character/10695
CH6409,カオス / 卡奥斯,https://bgm.tv/character/10696
CH6410,風音日和 / 风音日和,https://bgm.tv/character/11326
CH6411,姉さん / 姐姐,https://bgm.tv/character/14656
CH6412,オカッパ / 妹妹头,https://bgm.tv/character/14657
CH6413,マキマキ / 卷卷,https://bgm.tv/character/14658
CH6414,美しさの人 / 美丽的人,https://bgm.tv/character/14659
CH6415,国木 / 国木,https://bgm.tv/character/32205
CH6416,真田 / 真田,https://bgm.tv/character/32208
CH6417,水野先生 / 水野老师,https://bgm.tv/character/32209
CH6418,ウノ / 右乃,https://bgm.tv/character/32211
CH6419,サノ / 左乃,https://bgm.tv/character/32212
CH6420,鯨木かさね / 鲸木重,https://bgm.tv/character/33618
CH6421,フジモト / 藤本,https://bgm.tv/character/9623
CH6422,宗介 / 宗介,https://bgm.tv/character/9624
CH6423,耕一 / 耕一,https://bgm.tv/character/9625
CH6424,トキ / 时,https://bgm.tv/character/9626
CH6425,ポニョのいもうと達 / 波妞的妹妹们,https://bgm.tv/character/9627
CH6426,リサ / 理莎,https://bgm.tv/character/38293
CH6427,草摩楽羅 / 草摩乐罗,https://bgm.tv/character/67604
CH6428,草摩潑春 / 草摩泼春,https://bgm.tv/character/67595
CH6429,草摩はとり / 草摩羽鸟,https://bgm.tv/character/67598
CH6430,ユーリア・シャルデット / 尤莉娅·夏尔戴特,https://bgm.tv/character/66479
CH6431,エレノワール・セイラン / 艾蕾诺瓦尔·塞兰,https://bgm.tv/character/66480
CH6432,ファイ・ファイ / 法伊·法伊,https://bgm.tv/character/66481
CH6433,メイザ・エンダスト / 梅瑟·恩达斯特,https://bgm.tv/character/66482
CH6434,マオ / 玛欧,https://bgm.tv/character/66675
CH6435,ローナ・プリシパ・オ・ラパネスタ / 萝娜·普莉茜帕·欧·拉帕涅斯塔,https://bgm.tv/character/66674
CH6436,女戦士 / 女战士,https://bgm.tv/character/69678
CH6437,ちびドラゴン / 豆丁龙,https://bgm.tv/character/69679
CH6438,メイゴ / 梅格,https://bgm.tv/character/69680
CH6439,カーラ / 卡拉,https://bgm.tv/character/75571
CH6440,シーリス / 希莉丝,https://bgm.tv/character/75572
CH6441,ルンルン・フラワー / 伦伦·弗劳沃,https://bgm.tv/character/22953
CH6442,犬吠埼風 / 犬吠埼风,https://bgm.tv/character/27413
CH6443,犬吠埼樹 / 犬吠埼树,https://bgm.tv/character/27414
CH6444,三好夏凜 / 三好夏凛,https://bgm.tv/character/27483
CH6445,エルシャール・レイトン / 艾尔夏尔·雷顿,https://bgm.tv/character/11498
CH6446,ルーク・トライトン / 路克·特莱顿,https://bgm.tv/character/11503
CH6447,ジェニス・カトレーン / 珍妮丝·卡特琳,https://bgm.tv/character/11504
CH6448,スペシャルウィーク / 特别周,https://bgm.tv/character/50576
CH6449,サイレンススズカ / 无声铃鹿,https://bgm.tv/character/50577
CH6450,トレーナー / 训练员,https://bgm.tv/character/61476
CH6451,ウオッカ / 伏特加,https://bgm.tv/character/50580
CH6452,ダイワスカーレット / 大和赤骥,https://bgm.tv/character/50594
CH6453,ゴールドシップ / 黄金船,https://bgm.tv/character/50588
CH6454,トウカイテイオー / 东海帝皇,https://bgm.tv/character/50578
CH6455,メジロマックイーン / 目白麦昆,https://bgm.tv/character/50600
CH6456,エルコンドルパサー / 神鹰,https://bgm.tv/character/50585
CH6457,副会長 / 副会长,https://bgm.tv/character/66877
CH6458,端木蓉 / 端木蓉,https://bgm.tv/character/20964
CH6459,石兰 / 石兰,https://bgm.tv/character/20949
CH6460,ルシウス・モデストゥス / 路西斯·慕德斯特,https://bgm.tv/character/15180
CH6461,マルクス・ピエトラス / 马克斯,https://bgm.tv/character/15181
CH6462,ハドリアヌス / 哈德良,https://bgm.tv/character/15182
CH6463,設計事務所所長 / 设计事务所所长,https://bgm.tv/character/15183
CH6464,銭湯のおやじ / 浴池中的老爹,https://bgm.tv/character/15184
CH6465,遥大地 / 遥大地,https://bgm.tv/character/33245
CH6466,ラビ / 拉比,https://bgm.tv/character/63178
CH6467,ガス山本 / 加斯,https://bgm.tv/character/63177
CH6468,Ｖ－メイ / 梅,https://bgm.tv/character/63179
CH6469,グリグリ / 咕哩咕哩,https://bgm.tv/character/63180
CH6470,エヌマ / 爱奴玛,https://bgm.tv/character/63181
CH6471,サユリ / 小百合,https://bgm.tv/character/63182
CH6472,Joylock,https://bgm.tv/character/6913
CH6473,Rowdy Gabriev,https://bgm.tv/character/6914
CH6474,島津豊久 / 岛津丰久,https://bgm.tv/character/18378
CH6475,織田信長 / 织田信长,https://bgm.tv/character/37795
CH6476,那須与一 / 那须与一,https://bgm.tv/character/37796
CH6477,E.A.S.Y. / EASY,https://bgm.tv/character/37797
CH6478,源義経 / 源义经,https://bgm.tv/character/37798
CH6479,オルミーヌ / 欧蜜儿,https://bgm.tv/character/37799
CH6480,アナスタシア・ニコラエヴナ・ロマノヴァ / 阿纳斯塔西娅·尼古拉耶芙娜·罗曼诺娃,https://bgm.tv/character/37800
CH6481,安倍晴明,https://bgm.tv/character/39796
CH6482,カフェト,https://bgm.tv/character/39797
CH6483,土方レイ / 土方令,https://bgm.tv/character/15088
CH6484,岩田陽介 / 岩田阳介,https://bgm.tv/character/34585
CH6485,ティファニー・エヴァーガーデン / 蒂法尼·伊芙加登,https://bgm.tv/character/60172
CH6486,オリバー / 奥利弗,https://bgm.tv/character/60173
CH6487,九羅密美星,https://bgm.tv/character/44350
CH6488,真備清音,https://bgm.tv/character/76646
CH6489,訪希深 / 訪希深,https://bgm.tv/character/77602
CH6490,今井蛍,https://bgm.tv/character/4875
CH6491,乃木流架,https://bgm.tv/character/4876
CH6492,佐倉蜜柑 / 佐仓蜜柑,https://bgm.tv/character/25129
CH6493,日向棗 / 日向枣,https://bgm.tv/character/26134
CH6494,正田スミレ,https://bgm.tv/character/4877
CH6495,岬,https://bgm.tv/character/4878
CH6496,神野,https://bgm.tv/character/4879
CH6497,梅ノ宮アンナ,https://bgm.tv/character/4880
CH6498,原田美咲,https://bgm.tv/character/4881
CH6499,Kya,https://bgm.tv/character/33547
CH6500,上杉謙信 / 上杉谦信,https://bgm.tv/character/74380
CH6501,大神一郎 / 大神一郎,https://bgm.tv/character/10646
CH6502,真宮寺さくら / 真宫寺樱,https://bgm.tv/character/10647
CH6503,神崎すみれ / 神崎堇,https://bgm.tv/character/10648
CH6504,アイリス / 爱丽丝,https://bgm.tv/character/10651
CH6505,マリア・タチバナ / 玛丽亚·橘,https://bgm.tv/character/10652
CH6506,李紅蘭 / 李红兰,https://bgm.tv/character/10653
CH6507,桐島カンナ / 桐岛神奈,https://bgm.tv/character/10654
CH6508,ソレッタ・織姫 / 索蕾塔·织姬,https://bgm.tv/character/10656
CH6509,レニ・ミルヒシュトラーセ / 雷尼·米尔西修特拉瑟,https://bgm.tv/character/10658
CH6510,国見比呂 / 国见比吕,https://bgm.tv/character/11299
CH6511,雨宮ひかり / 雨宫雅玲,https://bgm.tv/character/19987
CH6512,橘英雄 / 橘英雄,https://bgm.tv/character/19988
CH6513,古賀春華 / 古贺春华,https://bgm.tv/character/19989
CH6514,菅原卓郎 / 菅原卓郎,https://bgm.tv/character/54170
CH6515,高野千鶴 / 高野千鹤,https://bgm.tv/character/54171
CH6516,剛田武 / 刚田武,https://bgm.tv/character/54174
CH6517,上根綾香 / 上根绫香,https://bgm.tv/character/54175
CH6518,赤木正文 / 赤木正文,https://bgm.tv/character/54172
CH6519,梶亮子 / 梶亮子,https://bgm.tv/character/54173
CH6520,高瀬春彦 / 高濑春彦,https://bgm.tv/character/55010
CH6521,神田沙希 / 神田沙希,https://bgm.tv/character/55011
CH6522,皆川由紀 / 皆川由纪,https://bgm.tv/character/55012
CH6523,美翔舞／キュアイーグレット／キュアウィンディ / 美翔舞／舞天使／风天使,https://bgm.tv/character/21076
CH6524,フラッピ / 弗拉比,https://bgm.tv/character/22326
CH6525,チョッピ / 乔比,https://bgm.tv/character/22395
CH6526,日向みのり / 日向实,https://bgm.tv/character/21079
CH6527,サーロイン,https://bgm.tv/character/65683
CH6528,真境名樹里 / 真境名树里,https://bgm.tv/character/24155
CH6529,本城彰男 / 本城彰男,https://bgm.tv/character/24167
CH6530,マユミ,https://bgm.tv/character/53049
CH6531,リョーコ,https://bgm.tv/character/53050
CH6532,吉田,https://bgm.tv/character/53051
CH6533,渡辺 / 渡边,https://bgm.tv/character/53052
CH6534,後藤,https://bgm.tv/character/53053
CH6535,園子,https://bgm.tv/character/53054
CH6536,鈴仙・優曇華院・イナバ / 铃仙·优昙华院·因幡,https://bgm.tv/character/11563
CH6537,因幡てゐ / 因幡天为,https://bgm.tv/character/21010
CH6538,上白沢慧音 / 上白泽慧音,https://bgm.tv/character/23052
CH6539,キリト / 桐ヶ谷和人 / 桐人／桐谷和人,https://bgm.tv/character/16489
CH6540,アスナ / 結城明日奈 / 亚丝娜／结城明日奈,https://bgm.tv/character/16490
CH6541,リーファ / 桐ヶ谷直葉 / 莉法／桐谷直叶,https://bgm.tv/character/17646
CH6542,ユイ / 结衣,https://bgm.tv/character/17647
CH6543,クライン / 壷井遼太郎 / 克莱因／壶井辽太郎,https://bgm.tv/character/16491
CH6544,サチ / 幸,https://bgm.tv/character/16492
CH6545,エギル / アンドリュー・ギルバート・ミルズ / 艾基尔／安德鲁·基尔博德·密鲁茲,https://bgm.tv/character/16493
CH6546,リズベット / 篠崎里香 / 莉兹贝特／篠崎里香,https://bgm.tv/character/16494
CH6547,茅場晶彦 / 茅场晶彦,https://bgm.tv/character/16495
CH6548,速水鉄,https://bgm.tv/character/6317
CH6549,紀之真弓,https://bgm.tv/character/23863
CH6550,伊賀徳洋,https://bgm.tv/character/6318
CH6551,黄美鈴,https://bgm.tv/character/6319
CH6552,ベルグ,https://bgm.tv/character/6321
CH6553,ミューティオ,https://bgm.tv/character/23864
CH6554,円波博士,https://bgm.tv/character/6320
CH6555,パンプルル,https://bgm.tv/character/72498
CH6556,レフィ,https://bgm.tv/character/72500
CH6557,ウォープ,https://bgm.tv/character/72499
CH6558,ナイトパンプキン,https://bgm.tv/character/72501
